frame,part,index,hand_index,x,y,z
1,hand,0,0,0.40714332461357117,0.789726734161377,-5.1168608905527435e-08
1,hand,1,0,0.4219626486301422,0.8089497685432434,-0.001272746711038053
1,hand,2,0,0.42639920115470886,0.838674783706665,-0.0006217336631380022
1,hand,3,0,0.4267052412033081,0.865799605846405,0.001096260384656489
1,hand,4,0,0.42792147397994995,0.8861303329467773,0.0037230567540973425
1,hand,5,0,0.41239023208618164,0.8627135157585144,-0.003452286822721362
1,hand,6,0,0.41599220037460327,0.8980720043182373,-0.0023927814327180386
1,hand,7,0,0.42081987857818604,0.9117082357406616,-0.0003066853678319603
1,hand,8,0,0.42519015073776245,0.9190270900726318,0.001715146005153656
1,hand,9,0,0.40250441431999207,0.8618260025978088,-0.0016891835257411003
1,hand,10,0,0.40673625469207764,0.8982607126235962,-0.0004803038900718093
1,hand,11,0,0.4131382703781128,0.9086514711380005,0.002346207620576024
1,hand,12,0,0.4180890619754791,0.9118123054504395,0.004792347550392151
1,hand,13,0,0.3960229158401489,0.857056736946106,0.00039194271084852517
1,hand,14,0,0.39911139011383057,0.8897379636764526,0.0017363240476697683
1,hand,15,0,0.4050309360027313,0.9000235795974731,0.004760493990033865
1,hand,16,0,0.40969231724739075,0.9030779004096985,0.0072415852919220924
1,hand,17,0,0.39232853055000305,0.8508710861206055,0.002422297839075327
1,hand,18,0,0.3928634226322174,0.8768998980522156,0.004751953762024641
1,hand,19,0,0.3975944519042969,0.8871982097625732,0.007702950853854418
1,hand,20,0,0.4018670320510864,0.8894180059432983,0.010243741795420647
1,hand,0,1,0.5947847962379456,0.8065725564956665,8.102956172706399e-08
1,hand,1,1,0.5790489912033081,0.822975218296051,-0.0010665617883205414
1,hand,2,1,0.5740705728530884,0.8499611020088196,-0.0011872997274622321
1,hand,3,1,0.5737525224685669,0.87480229139328,-0.0003600595227908343
1,hand,4,1,0.5733932852745056,0.8925122618675232,0.0008531459607183933
1,hand,5,1,0.583648681640625,0.8672614693641663,-0.006095253396779299
1,hand,6,1,0.5808942317962646,0.9026190042495728,-0.00692976638674736
1,hand,7,1,0.5782345533370972,0.9195877909660339,-0.006128660403192043
1,hand,8,1,0.5763299465179443,0.930738627910614,-0.005059432704001665
1,hand,9,1,0.5943090319633484,0.8689819574356079,-0.005260779056698084
1,hand,10,1,0.5906683206558228,0.9063869714736938,-0.0057542514987289906
1,hand,11,1,0.5860109329223633,0.9212441444396973,-0.004142402671277523
1,hand,12,1,0.582157552242279,0.9288569688796997,-0.0025879887398332357
1,hand,13,1,0.6024456024169922,0.8677021861076355,-0.003989512100815773
1,hand,14,1,0.5992174744606018,0.9019326567649841,-0.0033235654700547457
1,hand,15,1,0.5940321087837219,0.9149327278137207,-0.0015858029946684837
1,hand,16,1,0.5895065069198608,0.9213504195213318,-0.00038127601146698
1,hand,17,1,0.6081072092056274,0.8643860816955566,-0.0027299977373331785
1,hand,18,1,0.6074557304382324,0.8923593163490295,-0.0015466453041881323
1,hand,19,1,0.6036831736564636,0.9045392274856567,0.0002867900184355676
1,hand,20,1,0.5995561480522156,0.9106206893920898,0.0018916039261966944
1,pose,0,-1,0.5011074542999268,0.1699633002281189,-0.5331352949142456
1,pose,1,-1,0.51067715883255,0.14512121677398682,-0.5110661387443542
1,pose,2,-1,0.5164632201194763,0.14579665660858154,-0.5111520290374756
1,pose,3,-1,0.5220338106155396,0.14690005779266357,-0.5112643241882324
1,pose,4,-1,0.4913603663444519,0.14637112617492676,-0.5146397352218628
1,pose,5,-1,0.4852481484413147,0.14798808097839355,-0.5146147012710571
1,pose,6,-1,0.47919002175331116,0.14988398551940918,-0.5147822499275208
1,pose,7,-1,0.5310025811195374,0.16307026147842407,-0.34411051869392395
1,pose,8,-1,0.4707324206829071,0.16779160499572754,-0.36086323857307434
1,pose,9,-1,0.5139614939689636,0.2031461000442505,-0.4678342044353485
1,pose,10,-1,0.4893950819969177,0.2021821141242981,-0.4725366532802582
1,pose,11,-1,0.5762989521026611,0.33333587646484375,-0.21284501254558563
1,pose,12,-1,0.4235166907310486,0.34343239665031433,-0.25025999546051025
1,pose,13,-1,0.5865597128868103,0.5722727179527283,-0.12924569845199585
1,pose,14,-1,0.41917264461517334,0.5740411877632141,-0.2061951458454132
1,pose,15,-1,0.5933454632759094,0.7964932918548584,-0.27812284231185913
1,pose,16,-1,0.40768057107925415,0.7756635546684265,-0.3492286801338196
1,pose,17,-1,0.6022821664810181,0.8586879968643188,-0.33056867122650146
1,pose,18,-1,0.4038572311401367,0.8488764762878418,-0.395192950963974
1,pose,19,-1,0.5901041626930237,0.8633912205696106,-0.3732621967792511
1,pose,20,-1,0.4144601821899414,0.8531814217567444,-0.45278531312942505
1,pose,21,-1,0.5842854380607605,0.8455110788345337,-0.29798880219459534
1,pose,22,-1,0.41743072867393494,0.8337647318840027,-0.37406429648399353
1,pose,23,-1,0.5425752997398376,0.7317878007888794,0.008486575447022915
1,pose,24,-1,0.4551360011100769,0.7345027923583984,-0.007974493317306042
1,pose,25,-1,0.5451930165290833,0.9930538535118103,-0.02267618663609028
1,pose,26,-1,0.46448925137519836,0.9995036721229553,0.02900397777557373
1,pose,27,-1,0.5450952649116516,1.2560216188430786,0.3622218072414398
1,pose,28,-1,0.46719712018966675,1.275738000869751,0.35816699266433716
1,pose,29,-1,0.541799783706665,1.2851338386535645,0.3908371329307556
1,pose,30,-1,0.46736958622932434,1.3123199939727783,0.3838314116001129
1,pose,31,-1,0.5460212826728821,1.356973648071289,0.218301922082901
1,pose,32,-1,0.4756086468696594,1.3658106327056885,0.17937418818473816
2,hand,0,0,0.4084196388721466,0.792631983757019,-4.5711498586342714e-08
2,hand,1,0,0.4225059151649475,0.8115279674530029,-0.0010750240180641413
2,hand,2,0,0.4266786277294159,0.8401889204978943,-0.001036272500641644
2,hand,3,0,0.42694252729415894,0.8669928908348083,3.5391171877563465e-06
2,hand,4,0,0.42780593037605286,0.8872999548912048,0.0019871173426508904
2,hand,5,0,0.4130086302757263,0.8626410961151123,-0.004754943307489157
2,hand,6,0,0.4163609445095062,0.8998245596885681,-0.004410700406879187
2,hand,7,0,0.42130157351493835,0.9130744338035583,-0.0021325477864593267
2,hand,8,0,0.4261664152145386,0.9197104573249817,0.0003260771627537906
2,hand,9,0,0.40333229303359985,0.8622612953186035,-0.003023572266101837
2,hand,10,0,0.40838027000427246,0.9004852175712585,-0.0029151509515941143
2,hand,11,0,0.41516971588134766,0.9102499485015869,0.0001370221289107576
2,hand,12,0,0.4203481078147888,0.9121837019920349,0.003094827989116311
2,hand,13,0,0.3968789875507355,0.8581528663635254,-0.0008637311402708292
2,hand,14,0,0.40043210983276367,0.8928437232971191,-0.00024058000417426229
2,hand,15,0,0.40670210123062134,0.9022558927536011,0.003122566267848015
2,hand,16,0,0.4117838442325592,0.9045923352241516,0.00616367906332016
2,hand,17,0,0.39330530166625977,0.8520436882972717,0.0013439120957627892
2,hand,18,0,0.3940233588218689,0.8791911005973816,0.003582339035347104
2,hand,19,0,0.3986233174800873,0.890339732170105,0.006739716976881027
2,hand,20,0,0.40269744396209717,0.8940610885620117,0.009540886618196964
2,hand,0,1,0.5954000353813171,0.8062659502029419,9.923927990485026e-08
2,hand,1,1,0.5797920227050781,0.8234021663665771,-0.0006043693865649402
2,hand,2,1,0.5745924115180969,0.8511149883270264,-0.0004854600119870156
2,hand,3,1,0.5741585493087769,0.8756260275840759,0.000537166022695601
2,hand,4,1,0.5742045044898987,0.8941365480422974,0.0019342603627592325
2,hand,5,1,0.584876298904419,0.8659808039665222,-0.0063696131110191345
2,hand,6,1,0.5817260146141052,0.9011979103088379,-0.007156566716730595
2,hand,7,1,0.5793836712837219,0.918613076210022,-0.005777818150818348
2,hand,8,1,0.5775206089019775,0.9305230975151062,-0.004163213539868593
2,hand,9,1,0.5955096483230591,0.8673279285430908,-0.00568630313500762
2,hand,10,1,0.5918490886688232,0.9045702815055847,-0.006560737267136574
2,hand,11,1,0.587313711643219,0.9194324612617493,-0.004294234327971935
2,hand,12,1,0.5835201144218445,0.9263200759887695,-0.001944397110491991
2,hand,13,1,0.6034449338912964,0.8659408688545227,-0.004498076159507036
2,hand,14,1,0.600455641746521,0.9002789855003357,-0.0043906597420573235
2,hand,15,1,0.5952301621437073,0.9131650328636169,-0.0018723534885793924
2,hand,16,1,0.5905448198318481,0.9190791845321655,0.00031208060681819916
2,hand,17,1,0.6088517308235168,0.8628098964691162,-0.0032576601952314377
2,hand,18,1,0.608469545841217,0.8915940523147583,-0.0024044434539973736
2,hand,19,1,0.604580283164978,0.9035781621932983,-0.0001307718048337847
2,hand,20,1,0.6002166271209717,0.90910404920578,0.0021099986042827368
2,pose,0,-1,0.5006045699119568,0.1721467524766922,-0.5540859699249268
2,pose,1,-1,0.5106867551803589,0.14629165828227997,-0.5352826714515686
2,pose,2,-1,0.5164785981178284,0.14681600034236908,-0.5353793501853943
2,pose,3,-1,0.522077739238739,0.1477651745080948,-0.5354728698730469
2,pose,4,-1,0.4912511110305786,0.1472526341676712,-0.5354204177856445
2,pose,5,-1,0.4851028323173523,0.14841051399707794,-0.5355112552642822
2,pose,6,-1,0.47908511757850647,0.15009482204914093,-0.535692572593689
2,pose,7,-1,0.5310450196266174,0.1634051352739334,-0.3718246817588806
2,pose,8,-1,0.47105681896209717,0.1677996963262558,-0.372551828622818
2,pose,9,-1,0.5134668946266174,0.20504111051559448,-0.48908233642578125
2,pose,10,-1,0.48918673396110535,0.20523011684417725,-0.48942387104034424
2,pose,11,-1,0.5763498544692993,0.3333112895488739,-0.2371722161769867
2,pose,12,-1,0.4234718680381775,0.343644917011261,-0.250041127204895
2,pose,13,-1,0.5865901708602905,0.5710148215293884,-0.14529269933700562
2,pose,14,-1,0.4194931983947754,0.5743265151977539,-0.1911531388759613
2,pose,15,-1,0.5932754278182983,0.7963176369667053,-0.2936343848705292
2,pose,16,-1,0.4069032669067383,0.7807011008262634,-0.34363502264022827
2,pose,17,-1,0.6025826930999756,0.8593676686286926,-0.34405019879341125
2,pose,18,-1,0.40347546339035034,0.8494747877120972,-0.3878801465034485
2,pose,19,-1,0.5900986194610596,0.8637760281562805,-0.39070919156074524
2,pose,20,-1,0.4135579764842987,0.8536456823348999,-0.4458368718624115
2,pose,21,-1,0.5842181444168091,0.8462480902671814,-0.3140430748462677
2,pose,22,-1,0.4160156548023224,0.8340623378753662,-0.36805811524391174
2,pose,23,-1,0.5425747632980347,0.7327936887741089,0.0013471160782501101
2,pose,24,-1,0.4532637596130371,0.7342185974121094,-0.0010782625759020448
2,pose,25,-1,0.544970691204071,0.9966170787811279,-0.07560949772596359
2,pose,26,-1,0.46397149562835693,1.0003902912139893,-0.028866972774267197
2,pose,27,-1,0.5450807213783264,1.280419945716858,0.31120485067367554
2,pose,28,-1,0.4667447507381439,1.2892645597457886,0.25552210211753845
2,pose,29,-1,0.5418150424957275,1.3071895837783813,0.3400352895259857
2,pose,30,-1,0.4668527841567993,1.3239303827285767,0.2767782509326935
2,pose,31,-1,0.5453344583511353,1.3810405731201172,0.1732769012451172
2,pose,32,-1,0.47489967942237854,1.3791427612304688,0.07679890841245651
3,hand,0,0,0.4090854227542877,0.7932735681533813,-4.7446327755551465e-08
3,hand,1,0,0.4231235980987549,0.8114204406738281,-0.0009616483002901077
3,hand,2,0,0.4275038540363312,0.8392212986946106,-0.001024555298499763
3,hand,3,0,0.42785948514938354,0.8664792776107788,-9.895423136185855e-05
3,hand,4,0,0.429054319858551,0.887238085269928,0.0018241938669234514
3,hand,5,0,0.413985013961792,0.8631134629249573,-0.004623418673872948
3,hand,6,0,0.41708022356033325,0.9002571702003479,-0.00381869007833302
3,hand,7,0,0.42169132828712463,0.9128946661949158,-0.0011083944700658321
3,hand,8,0,0.42619335651397705,0.9192697405815125,0.0015979987801983953
3,hand,9,0,0.404045432806015,0.8628718852996826,-0.002800951013341546
3,hand,10,0,0.4088829755783081,0.9008103609085083,-0.0022609711159020662
3,hand,11,0,0.4156186580657959,0.9100492000579834,0.0012469275388866663
3,hand,12,0,0.4206099212169647,0.9116596579551697,0.004491910804063082
3,hand,13,0,0.3974975645542145,0.8583985567092896,-0.0005006114952266216
3,hand,14,0,0.40087005496025085,0.8928725123405457,0.0004130869056098163
3,hand,15,0,0.4071718454360962,0.901578426361084,0.004208308178931475
