frame,part,index,hand_index,x,y,z
1,hand,0,0,0.5858569741249084,0.8009213209152222,6.132300001127078e-08
1,hand,1,0,0.5704509615898132,0.8179312944412231,-0.00018794862262438983
1,hand,2,0,0.5642937421798706,0.8449390530586243,-0.00064672133885324
1,hand,3,0,0.5617865324020386,0.8703851103782654,-0.0005501031992025673
1,hand,4,0,0.560062825679779,0.8885498046875,-2.4702451355551602e-06
1,hand,5,0,0.5738827586174011,0.8629147410392761,-0.0052378918044269085
1,hand,6,0,0.5690338015556335,0.8996031284332275,-0.006362042389810085
1,hand,7,0,0.5655945539474487,0.912581205368042,-0.005224053282290697
1,hand,8,0,0.5632277727127075,0.9168780446052551,-0.0035828242544084787
1,hand,9,0,0.5845038294792175,0.8650193810462952,-0.004954607225954533
1,hand,10,0,0.5792625546455383,0.9032801985740662,-0.005682358518242836
1,hand,11,0,0.5740293860435486,0.9141641855239868,-0.0037511007394641638
1,hand,12,0,0.5702005624771118,0.9162067770957947,-0.001699900021776557
1,hand,13,0,0.5929218530654907,0.8638873100280762,-0.004188691731542349
1,hand,14,0,0.5882731080055237,0.8986307382583618,-0.00375983864068985
1,hand,15,0,0.5825056433677673,0.9090271592140198,-0.0013792859390377998
1,hand,16,0,0.5781470537185669,0.9115433692932129,0.0004405362415127456
1,hand,17,0,0.5986813902854919,0.8609054684638977,-0.0033245363738387823
1,hand,18,0,0.5949442386627197,0.887998104095459,-0.0024133415427058935
1,hand,19,0,0.590217113494873,0.8983055353164673,-0.00023110640177037567
1,hand,20,0,0.5861821174621582,0.902327835559845,0.0018903862219303846
1,hand,0,1,0.3969377279281616,0.7896679043769836,-7.121988687686098e-08
1,hand,1,1,0.41076308488845825,0.8097164630889893,-0.002101711928844452
1,hand,2,1,0.41419291496276855,0.8372804522514343,-0.0031619707588106394
1,hand,3,1,0.4134921729564667,0.8635704517364502,-0.0035364606883376837
1,hand,4,1,0.41555625200271606,0.8831303119659424,-0.003071441547945142
1,hand,5,1,0.3992139399051666,0.8548511862754822,-0.00432988815009594
1,hand,6,1,0.4010254740715027,0.8909757137298584,-0.0051941475830972195
1,hand,7,1,0.40645843744277954,0.9002072811126709,-0.0048536937683820724
1,hand,8,1,0.4105277359485626,0.9015025496482849,-0.003911181818693876
1,hand,9,1,0.3900470733642578,0.8527839183807373,-0.00329548679292202
1,hand,10,1,0.39390015602111816,0.8903203010559082,-0.003379194298759103
1,hand,11,1,0.4013046324253082,0.8945034742355347,-0.001758455764502287
1,hand,12,1,0.40592750906944275,0.8918942213058472,-0.00034336926182731986
1,hand,13,1,0.3841831386089325,0.8476926684379578,-0.002111248206347227
1,hand,14,1,0.3877718150615692,0.8824350833892822,-0.0018575137946754694
1,hand,15,1,0.3949695825576782,0.88623046875,0.001105383038520813
1,hand,16,1,0.39912429451942444,0.8827574253082275,0.0033463656436651945
1,hand,17,1,0.3808164596557617,0.8418648838996887,-0.0010904019000008702
1,hand,18,1,0.38286423683166504,0.869841456413269,2.2623047698289156e-05
1,hand,19,1,0.38903650641441345,0.8753646612167358,0.002930200658738613
1,hand,20,1,0.3929421305656433,0.8726508617401123,0.005318701267242432
1,pose,0,-1,0.4977474808692932,0.1679440140724182,-0.5660332441329956
1,pose,1,-1,0.5079711675643921,0.14142930507659912,-0.5452387928962708
1,pose,2,-1,0.5138422846794128,0.14228397607803345,-0.545362651348114
1,pose,3,-1,0.519256055355072,0.14360827207565308,-0.5454965829849243
1,pose,4,-1,0.48728492856025696,0.1421583890914917,-0.5460699796676636
1,pose,5,-1,0.48042914271354675,0.14329171180725098,-0.5460984706878662
1,pose,6,-1,0.47417861223220825,0.1450282335281372,-0.546241819858551
1,pose,7,-1,0.5277237296104431,0.15918374061584473,-0.3741183578968048
1,pose,8,-1,0.46559688448905945,0.16212105751037598,-0.3800465762615204
1,pose,9,-1,0.5099319815635681,0.20168209075927734,-0.4978589117527008
1,pose,10,-1,0.4850650429725647,0.20023608207702637,-0.4997040927410126
1,pose,11,-1,0.5723989009857178,0.32325848937034607,-0.23775488138198853
1,pose,12,-1,0.41760650277137756,0.33547353744506836,-0.24911291897296906
1,pose,13,-1,0.5818358659744263,0.5641871690750122,-0.15147756040096283
1,pose,14,-1,0.41582420468330383,0.5617496967315674,-0.1867562234401703
1,pose,15,-1,0.5847299098968506,0.7911843061447144,-0.28647366166114807
1,pose,16,-1,0.3983960747718811,0.7636903524398804,-0.3379918038845062
1,pose,17,-1,0.5935894250869751,0.8574868440628052,-0.33624067902565
1,pose,18,-1,0.39402449131011963,0.8386369347572327,-0.38283899426460266
1,pose,19,-1,0.579249382019043,0.8591576218605042,-0.37912124395370483
1,pose,20,-1,0.4011395275592804,0.8431926369667053,-0.44280239939689636
1,pose,21,-1,0.5743865370750427,0.8381409049034119,-0.3055610656738281
1,pose,22,-1,0.40475088357925415,0.8182039260864258,-0.36379992961883545
1,pose,23,-1,0.5404750108718872,0.7206845879554749,-0.0015887947520241141
1,pose,24,-1,0.45418453216552734,0.7200618982315063,0.001892398577183485
1,pose,25,-1,0.5429826974868774,1.0262665748596191,-0.07714822888374329
1,pose,26,-1,0.4549270570278168,1.0092264413833618,-0.05319248512387276
1,pose,27,-1,0.5476263761520386,1.2600655555725098,0.26464787125587463
1,pose,28,-1,0.4560692608356476,1.2511308193206787,0.23436754941940308
1,pose,29,-1,0.5432177782058716,1.2903425693511963,0.2881060242652893
1,pose,30,-1,0.45765194296836853,1.2822571992874146,0.2556775212287903
1,pose,31,-1,0.5578437447547913,1.3555052280426025,0.1187949851155281
1,pose,32,-1,0.46047455072402954,1.345229983329773,0.05755578354001045
2,hand,0,0,0.5860629677772522,0.8025324940681458,1.0287062934821734e-07
2,hand,1,0,0.5705372095108032,0.8171965479850769,-0.0013727083569392562
2,hand,2,0,0.5640046000480652,0.8437782526016235,-0.0018681134097278118
2,hand,3,0,0.562002956867218,0.8706967234611511,-0.0015100222080945969
2,hand,4,0,0.560305118560791,0.8903461694717407,-0.0007442716741934419
2,hand,5,0,0.5749292373657227,0.863945484161377,-0.004819451365619898
2,hand,6,0,0.569905161857605,0.898223340511322,-0.00544193759560585
2,hand,7,0,0.5664779543876648,0.9112274646759033,-0.0042670308612287045
2,hand,8,0,0.5641034245491028,0.9175655245780945,-0.0027570759411901236
2,hand,9,0,0.5854371786117554,0.8662962317466736,-0.0037871713284403086
2,hand,10,0,0.5798534750938416,0.9034091234207153,-0.004318316467106342
2,hand,11,0,0.574633777141571,0.9146124720573425,-0.0023170325439423323
2,hand,12,0,0.5707272291183472,0.9178252816200256,-0.0001447780814487487
2,hand,13,0,0.5934694409370422,0.864755392074585,-0.0024711478035897017
2,hand,14,0,0.5891326069831848,0.8991586565971375,-0.0023952294141054153
2,hand,15,0,0.5834245681762695,0.9103322625160217,-0.00015750106831546873
2,hand,16,0,0.5789073705673218,0.9144864082336426,0.001753538497723639
2,hand,17,0,0.599088191986084,0.8614383935928345,-0.0011226532515138388
2,hand,18,0,0.5958793759346008,0.8895355463027954,-0.0006731128669343889
2,hand,19,0,0.5912121534347534,0.8994210958480835,0.0014435129705816507
2,hand,20,0,0.5870484113693237,0.9037470817565918,0.0036304702516645193
2,hand,0,1,0.3961600363254547,0.7890872955322266,-7.021607473234326e-08
2,hand,1,1,0.41084739565849304,0.8082118630409241,-0.002170607214793563
2,hand,2,1,0.4141126573085785,0.8371376991271973,-0.0028158423956483603
2,hand,3,1,0.41346320509910583,0.8641301989555359,-0.002936250763013959
2,hand,4,1,0.41588079929351807,0.8838288187980652,-0.002194260712713003
2,hand,5,1,0.4008600115776062,0.8561679720878601,-0.0024149001110345125
2,hand,6,1,0.4014189839363098,0.8919100761413574,-0.0035491816233843565
2,hand,7,1,0.4065912961959839,0.8993418216705322,-0.0034985942766070366
2,hand,8,1,0.4106428325176239,0.8983619809150696,-0.0026608803309500217
2,hand,9,1,0.391419380903244,0.854425847530365,-0.0013309859205037355
2,hand,10,1,0.3949809670448303,0.8903122544288635,-0.0011266502551734447
2,hand,11,1,0.40202948451042175,0.8951829671859741,0.00010401168401585892
2,hand,12,1,0.4065212607383728,0.8925974369049072,0.0012056325795128942
2,hand,13,1,0.3852404057979584,0.8495716452598572,-0.00038128081359900534
2,hand,14,1,0.38900208473205566,0.883413553237915,-0.00033051377977244556
2,hand,15,1,0.395803838968277,0.8871471285820007,0.0015486044576391578
2,hand,16,1,0.4001709222793579,0.8835973739624023,0.00306284474208951
2,hand,17,1,0.38143664598464966,0.8442148566246033,0.0003852419613394886
2,hand,18,1,0.38380327820777893,0.8707196116447449,0.0007167949806898832
2,hand,19,1,0.3893336355686188,0.8774512410163879,0.002331385388970375
2,hand,20,1,0.3934266269207001,0.8764401078224182,0.0038627670146524906
2,pose,0,-1,0.4982045292854309,0.16944240033626556,-0.5501053333282471
2,pose,1,-1,0.5082756876945496,0.1434655636548996,-0.5294497609138489
2,pose,2,-1,0.5142077803611755,0.1439698338508606,-0.5295833349227905
2,pose,3,-1,0.5198045372962952,0.1448339968919754,-0.5296834111213684
2,pose,4,-1,0.48762401938438416,0.14363466203212738,-0.5317783355712891
2,pose,5,-1,0.480776309967041,0.14446987211704254,-0.5318815112113953
2,pose,6,-1,0.4745635390281677,0.14586380124092102,-0.5320762991905212
2,pose,7,-1,0.5277465581893921,0.15932030975818634,-0.35888686776161194
2,pose,8,-1,0.46589869260787964,0.16220791637897491,-0.371663361787796
2,pose,9,-1,0.5100943446159363,0.20258468389511108,-0.4823381006717682
2,pose,10,-1,0.4854492247104645,0.201730877161026,-0.4861789643764496
2,pose,11,-1,0.5724984407424927,0.32349681854248047,-0.22127355635166168
2,pose,12,-1,0.41753751039505005,0.33620327711105347,-0.24431459605693817
2,pose,13,-1,0.5825189352035522,0.563355028629303,-0.12365838140249252
2,pose,14,-1,0.41583946347236633,0.5635725855827332,-0.17617641389369965
2,pose,15,-1,0.5847542881965637,0.7894274592399597,-0.27112817764282227
2,pose,16,-1,0.3985530734062195,0.7758620977401733,-0.32228049635887146
2,pose,17,-1,0.5938199758529663,0.8569546937942505,-0.3212853968143463
2,pose,18,-1,0.39419376850128174,0.8463843464851379,-0.36606043577194214
2,pose,19,-1,0.579301118850708,0.8589939475059509,-0.3692893981933594
2,pose,20,-1,0.40145695209503174,0.8505396246910095,-0.42669877409935
2,pose,21,-1,0.5744494795799255,0.8384153246879578,-0.2920675277709961
2,pose,22,-1,0.40490469336509705,0.829597532749176,-0.3477291166782379
2,pose,23,-1,0.542418897151947,0.7225717902183533,0.0038787340745329857
2,pose,24,-1,0.45419979095458984,0.7251210808753967,-0.0036234459839761257
2,pose,25,-1,0.5451894998550415,1.001359224319458,-0.07451488077640533
2,pose,26,-1,0.4570390582084656,1.0196356773376465,-0.05313314497470856
2,pose,27,-1,0.5513879656791687,1.2658331394195557,0.29575878381729126
2,pose,28,-1,0.4577241539955139,1.2619163990020752,0.2368810474872589
2,pose,29,-1,0.546826958656311,1.2947983741760254,0.3236335515975952
2,pose,30,-1,0.45838022232055664,1.2916696071624756,0.2588917315006256
2,pose,31,-1,0.5599485635757446,1.3609710931777954,0.1623731404542923
2,pose,32,-1,0.4673594832420349,1.356313943862915,0.06472193449735641
